# x y ex ey
1 285399 0 571.121
3 14315.5 0 120.375
5 14342.1 0 120.693
7 14365.2 0 120.623
9 14459.1 0 121.007
11 14383.9 0 120.652
13 14374 0 120.08
15 14317.1 0 120.375
17 14291.6 0 120.404
19 12032.6 0 110.275
21 4455.04 0 66.9873
23 643.807 0 25.4487
25 646.427 0 25.4926
27 644.216 0 25.445
29 688.523 0 26.3071
31 663.659 0 25.8329
33 559.598 0 23.7109
35 607.77 0 24.7298
37 590.935 0 24.3697
39 602.873 0 24.7154
41 445.273 0 21.1795
43 298.444 0 17.5555
45 195.171 0 14.0124
47 153.698 0 12.4258
49 80.445 0 8.99402
51 50.2722 0 7.10956
53 49.2515 0 7.03593
55 47.2169 0 6.88729
57 38.1752 0 6.19283
59 37.4945 0 6.16406
61 37.2318 0 6.12087
63 36.1473 0 6.02455
