# x y ex ey
1 10747.4 0 104.251
3 10495.3 0 102.935
5 10364.6 0 102.304
7 10634.4 0 103.496
9 10547.7 0 103.235
11 10543.8 0 103.232
13 10374.6 0 102.528
15 9390.9 0 97.3216
17 4060.52 0 63.8838
19 1129.3 0 33.7141
21 470.453 0 21.7467
23 460.161 0 21.5019
25 498.247 0 22.372
27 407.653 0 20.2315
29 460.976 0 21.5165
31 455.183 0 21.3864
33 394.405 0 19.9204
35 340.965 0 18.5187
37 220.007 0 14.8667
39 90.5197 0 9.54161
41 66.2711 0 8.15741
43 34.1954 0 5.86446
45 41.2272 0 6.43861
47 27.9793 0 5.28758
49 23.1059 0 4.8179
51 20.1065 0 4.49595
53 30.1165 0 5.49849
55 23.1249 0 4.82187
