# x y ex ey
1 677263 0 954.047
3 669187 0 946.618
5 667281 0 945.175
7 666610 0 945.017
9 665434 0 944.17
11 664673 0 942.719
13 664099 0 942.986
15 663201 0 942.432
17 595594 0 880.699
19 220476 0 495.632
21 71473.6 0 272.732
23 58976.9 0 246.895
25 52098.7 0 232.154
27 45605.7 0 216.415
29 40852.2 0 204.799
31 36081 0 191.918
33 33477.8 0 184.975
35 28516.4 0 170.091
37 14336.6 0 120.433
39 5142.15 0 71.9692
41 3732.07 0 61.272
43 3077.24 0 55.7749
45 2628.09 0 51.2268
47 2285.18 0 47.9949
49 1183.68 0 34.5168
51 404.545 0 20.202
53 236.43 0 15.3903
55 214.089 0 14.6691
57 93.6204 0 9.60525
