# x y ex ey
1 195339 0 464.21
3 187379 0 453.689
5 186587 0 452.624
7 187131 0 453.268
9 186948 0 453.331
11 186447 0 452.229
13 187718 0 454.11
15 186816 0 453.017
17 186846 0 452.963
19 186999 0 453.399
21 187653 0 454.118
23 166835 0 425.97
25 44269.5 0 213.13
27 23052.8 0 153.054
29 11304.1 0 106.838
31 10532.7 0 103.183
33 10272.9 0 101.811
35 9990.84 0 100.361
37 9750.09 0 99.6465
39 9554.94 0 98.1971
41 9435.02 0 97.6112
43 9459.41 0 97.7328
45 9114.74 0 95.9128
47 8818.67 0 94.6767
49 8583.49 0 93.0681
51 7649.41 0 87.8198
53 4531.89 0 67.5049
55 1193.14 0 34.6456
57 806.763 0 28.47
