# x y ex ey
1 806340 0 1066.57
3 798539 0 1059.86
5 792043 0 1054.26
7 791402 0 1050.8
9 787963 0 1048.35
11 789493 0 1049.12
13 786511 0 1050.4
15 786467 0 1047.23
17 786955 0 1049.59
19 757018 0 1023.84
21 357031 0 649.185
23 119999 0 358.113
25 85308.3 0 298.985
27 76078.4 0 281.795
29 65353.7 0 260.342
31 59863.3 0 248.874
33 54632.7 0 237.45
35 50440.8 0 227.657
37 45485.3 0 216.715
39 42903.8 0 209.779
41 40905.9 0 204.557
43 39614 0 201.413
45 35912.6 0 191.589
47 30869.1 0 177.453
49 25653.4 0 161.81
51 20492.9 0 144.252
53 15544.4 0 125.493
55 12919.9 0 114.3
57 10843.6 0 104.854
59 9063.88 0 95.5895
61 7049.83 0 84.2736
63 5808.85 0 76.525
