# x y ex ey
38 0 0 0
38.5 0 0 0
39 2.01063 0 1.42173
39.5 23.1154 0 4.81989
40 178.833 0 13.4041
40.5 539.5 0 23.2811
41 1299.18 0 36.144
41.5 3115.38 0 55.99
42 5820.95 0 76.6246
42.5 12347 0 111.675
43 26183.1 0 163.249
43.5 45651.1 0 216.57
44 65202.4 0 260.366
44.5 80069.2 0 289.205
45 91828.6 0 310.223
