# x y ex ey
1 207785 0 479.927
3 204886 0 474.914
5 201829 0 472.361
7 200619 0 470.935
9 201834 0 472.586
11 200992 0 470.927
13 201762 0 472.299
15 169189 0 429.331
17 56546.8 0 241.662
19 15127.3 0 123.683
21 13720.3 0 117.829
23 12348.8 0 111.7
25 11930.2 0 109.836
27 11670 0 108.568
29 11331.6 0 107.007
31 10828.4 0 104.575
33 10143 0 101.152
35 10096 0 101.397
37 9811.51 0 99.5029
39 1523.43 0 39.1395
41 1032.88 0 32.2305
43 970.599 0 31.2447
45 939.482 0 30.7079
47 896.496 0 30.0169
49 811.284 0 28.5585
51 822.242 0 28.7139
53 753.96 0 27.5307
