# x y ex ey
1 116477 0 352.016
3 116756 0 352.353
5 116540 0 351.99
7 117302 0 353.058
9 116224 0 351.577
11 116541 0 351.955
13 116220 0 351.479
15 116389 0 351.731
17 115897 0 350.73
19 90868.7 0 308.859
21 22817.4 0 152.285
23 8610.73 0 93.2211
25 7097.94 0 84.6313
27 6812.82 0 82.721
29 6631.02 0 81.7152
31 6559.66 0 81.3188
33 6433.68 0 80.4902
35 6211.33 0 79.1397
37 6346.04 0 79.9589
39 6250.86 0 79.3797
41 6104.03 0 78.3664
43 5888.31 0 77.0125
45 5212.91 0 72.4714
47 3585.5 0 60.0763
49 2338.08 0 48.5103
51 1639.84 0 40.6296
53 1109.91 0 33.4044
55 659.025 0 25.7306
57 576.282 0 24.159
