# x y ex ey
1 4184.53 0 64.9174
3 4007.52 0 63.5234
5 4032.03 0 63.7441
7 4088.23 0 63.902
9 4037.95 0 63.7024
11 4157.76 0 64.6658
13 4124.35 0 64.4114
15 3734.37 0 61.3099
17 1555.36 0 39.5316
19 218.2 0 14.8123
21 204.1 0 14.325
23 190.733 0 13.8373
25 207.801 0 14.4432
27 197.951 0 14.0678
29 186.794 0 13.6964
31 180.246 0 13.4722
33 188.823 0 13.7713
35 185.561 0 13.6427
37 97.3999 0 9.88947
39 17.0764 0 4.14164
41 15.0783 0 3.89319
43 13.0665 0 3.62399
45 11.177 0 3.37
47 15.0783 0 3.89319
49 14.0803 0 3.76312
51 12.0552 0 3.48002
53 12.049 0 3.47824
55 10.0346 0 3.17322
57 15.0597 0 3.88839
