# x y ex ey
1 615.125 0 24.865
3 496.391 0 22.3337
5 498.812 0 22.3973
7 582.923 0 24.1629
9 524.912 0 22.9748
11 542.347 0 23.3389
13 521.465 0 22.8898
15 510.469 0 22.6262
17 529.044 0 23.0674
19 537.766 0 23.2497
21 536.252 0 23.2277
23 566.75 0 23.8645
25 459.877 0 21.4886
27 455.392 0 21.3726
29 180.805 0 13.4764
31 48.2463 0 6.96376
33 40.1762 0 6.35241
35 41.223 0 6.43795
37 44.1258 0 6.65221
39 38.1712 0 6.19219
41 27.3295 0 5.25957
43 36.1808 0 6.03013
45 37.1514 0 6.10766
47 36.1622 0 6.02703
49 44.2075 0 6.66453
51 43.1939 0 6.58701
53 30.1258 0 5.50019
55 32.121 0 5.67824
57 39.4435 0 6.31602
