# x y ex ey
1 72797 0 275.404
3 72670.5 0 275.072
5 72156.6 0 274.021
7 72391.4 0 274.553
9 72247 0 274.892
11 72513 0 274.678
13 72666.6 0 275.092
15 72508 0 274.612
17 35458.6 0 190.795
19 5669.17 0 75.589
21 3387.18 0 58.3823
23 3274.29 0 57.3906
25 3293.28 0 57.4244
27 3344.26 0 58.0404
29 3220.17 0 56.9429
31 3050.88 0 55.4065
33 3107.22 0 55.9338
35 3110.25 0 55.961
37 3049.11 0 55.4018
39 2736.18 0 52.4832
41 2062.51 0 45.6648
43 1271.27 0 35.7149
45 311.119 0 17.6704
47 232.9 0 15.2907
49 204.741 0 14.2997
51 203.974 0 14.3161
53 234.001 0 15.3299
55 213.018 0 14.6301
57 194.829 0 13.9879
