# x y ex ey
50.7 0 0 0
51.2 0 0 0
51.7 33.1384 0 5.76866
52.2 39688 0 201.668
52.7 76691.3 0 282.984
53.2 99419.6 0 323.975
53.7 119368 0 356.492
54.2 138091 0 385.26
54.7 156884 0 412.333
55.2 173784 0 435.649
55.7 189959 0 456.952
56.2 206405 0 478.132
56.7 220579 0 496.271
57.2 236342 0 515.331
57.7 251906 0 533.932
58.2 266613 0 551.145
58.7 281535 0 568.219
59.2 296450 0 585.009
59.7 310468 0 600.32
60.2 325616 0 616.675
60.7 340870 0 633.151
