# x y ex ey
1 317.926 0 17.8847
3 362.798 0 19.0946
5 347.971 0 18.707
7 345.248 0 18.6145
9 345.532 0 18.6298
11 296.094 0 17.2392
13 310.004 0 17.6641
15 355.871 0 18.9144
17 304.782 0 17.5093
19 325.607 0 18.0337
21 317.534 0 17.8627
23 309.462 0 17.6332
25 303.589 0 17.4696
27 287.413 0 16.9951
29 114.483 0 10.7223
31 40.338 0 6.37799
33 24.1005 0 4.9195
35 30.1847 0 5.51096
37 24.1278 0 4.92508
39 31.1909 0 5.60206
41 35.1504 0 5.94151
43 27.0686 0 5.20936
45 31.0247 0 5.5722
47 25.2032 0 5.04065
49 34.1321 0 5.8536
51 24.1105 0 4.92153
53 29.1455 0 5.41219
55 22.2523 0 4.74421
57 33.1112 0 5.76391
