# x y ex ey
1 4912.94 0 70.3429
3 4975.98 0 70.7684
5 4955.8 0 70.6244
7 4931.13 0 70.4951
9 4878.11 0 70.0889
11 4926.56 0 70.437
13 4804.91 0 69.5634
15 4815.07 0 69.6084
17 1300.25 0 36.146
19 272.365 0 16.545
21 233.36 0 15.3539
23 232.948 0 15.2938
25 245.226 0 15.699
27 249.246 0 15.8272
29 240.126 0 15.5325
31 212.93 0 14.6241
33 247.211 0 15.7616
35 216.881 0 14.7569
37 156.029 0 12.5325
39 74.3654 0 8.6448
41 19.1465 0 4.39251
43 12.1552 0 3.5089
45 18.0828 0 4.26216
47 24.103 0 4.92001
49 16.0868 0 4.0217
51 19.1782 0 4.39977
53 13.0732 0 3.62586
55 19.0933 0 4.3803
