# x y ex ey
1 15440.1 0 125.055
3 15513.3 0 124.739
5 15348.7 0 124.083
7 15359.9 0 124.824
9 15351 0 124.652
11 15544.8 0 125.443
13 15661.6 0 125.736
15 15587.3 0 126.136
17 15550.8 0 125.7
19 14336.7 0 120.353
21 2581.37 0 50.9592
23 1168.82 0 34.2588
25 1224.46 0 35.0707
27 1196.42 0 34.6826
29 1137.1 0 33.8566
31 1105.22 0 33.3389
33 1133.87 0 33.7753
35 1069.03 0 32.7579
37 1085.55 0 32.9864
39 1000.97 0 31.7169
41 1040.81 0 32.399
43 991.629 0 31.5799
45 880.771 0 29.7585
47 664.392 0 25.8418
49 300.48 0 17.3772
51 168.751 0 13.0194
53 109.574 0 10.4953
