# x y ex ey
1 13979.9 0 118.927
3 13563.4 0 117.1
5 13290.4 0 115.938
7 3517.54 0 59.5338
9 728.188 0 27.0629
11 661.186 0 25.7953
13 623.084 0 25.0035
15 635.829 0 25.2321
17 654.544 0 25.6733
19 586.451 0 24.2883
21 565.686 0 23.8408
23 521.157 0 22.8983
25 375.014 0 19.4175
27 61.2693 0 7.84473
29 37.205 0 6.11646
31 41.0035 0 6.40367
33 51.2512 0 7.17661
35 34.1567 0 5.85782
37 43.3903 0 6.61695
39 33.3856 0 5.81168
41 42.2154 0 6.51398
43 34.1496 0 5.85661
45 18.0494 0 4.25428
47 3.01378 0 1.74
49 5.06885 0 2.26686
51 3.01223 0 1.73911
53 3.01223 0 1.73911
55 8.03428 0 2.84055
57 1.0049 0 1.0049
59 3.01316 0 1.73965
61 3.01254 0 1.73929
63 1.00521 0 1.00521
