# x y ex ey
1 25247.8 0 160.278
3 25324.5 0 160.516
5 25456.3 0 161.038
7 25335.2 0 160.6
9 25529.9 0 161.266
11 25139.1 0 159.937
13 17203.9 0 132.049
15 4316.3 0 65.9304
17 1222.71 0 35.0635
19 1225.85 0 35.1104
21 1165.48 0 34.2344
23 1163.01 0 34.221
25 1007.95 0 31.9542
27 1042.84 0 32.3838
29 1025.15 0 32.1145
31 1042.22 0 32.3959
33 968.795 0 31.2028
35 754.193 0 27.5392
37 458.529 0 21.4726
39 287.765 0 16.9567
41 96.4728 0 9.8979
43 80.3457 0 8.98292
45 68.3496 0 8.28861
47 70.266 0 8.39839
49 82.4901 0 9.10951
51 61.3071 0 7.84957
53 74.419 0 8.65104
55 72.3704 0 8.52893
