# x y ex ey
1 906.551 0 30.1849
3 830.222 0 28.8871
5 859.825 0 29.4054
7 862.074 0 29.4136
9 898.415 0 30.0475
11 933.937 0 30.625
13 852.08 0 29.2606
15 880.327 0 29.7265
17 857.935 0 29.3579
19 810.278 0 28.5408
21 164.529 0 12.8476
23 71.3211 0 8.46426
25 48.2712 0 6.96734
27 41.2018 0 6.43464
29 38.1203 0 6.18392
31 30.1258 0 5.50019
33 38.1987 0 6.19665
35 39.3417 0 6.29971
37 39.5131 0 6.32716
39 51.2882 0 7.18178
41 38.9993 0 6.24488
43 31.13 0 5.59111
45 26.0902 0 5.1167
47 35.2301 0 5.95498
49 18.1238 0 4.27182
51 5.02038 0 2.24518
53 2.01312 0 1.42349
55 2.00774 0 1.41968
57 5.02555 0 2.24749
