# x y ex ey
1 4054.62 0 63.8701
3 3590.81 0 60.1147
5 3554.61 0 59.8196
7 3697.31 0 60.9981
9 3674.75 0 60.8333
11 3686.22 0 60.9064
13 3623.45 0 60.3909
15 3656.03 0 60.5316
17 1840.85 0 43.0321
19 338.465 0 18.4374
21 190.969 0 13.8543
23 170.883 0 13.1061
25 190.93 0 13.8515
27 192.033 0 13.8951
29 187.625 0 13.7205
31 134.555 0 11.6238
33 180.675 0 13.4667
35 173.756 0 13.2104
37 156.222 0 12.548
39 123.636 0 11.1479
41 77.3883 0 8.81922
43 39.1717 0 6.2725
45 28.1116 0 5.31259
47 14.121 0 3.774
49 12.0576 0 3.48074
51 10.0408 0 3.17518
53 14.0644 0 3.75886
