# x y ex ey
1 17629.7 0 133.673
3 17645 0 133.732
5 18124.4 0 135.566
7 17571 0 133.462
9 17824.4 0 134.437
11 17868.3 0 134.569
13 17831.5 0 134.25
15 17917.4 0 134.756
17 16894.3 0 131.224
19 14860.5 0 122.63
21 9389.6 0 97.581
23 3852.61 0 62.3582
25 1843.55 0 43.0482
27 904 0 30.1501
29 872.633 0 29.5341
31 864.392 0 29.5443
33 855.536 0 29.3274
35 857.283 0 29.3528
37 837.433 0 29.0153
39 828.893 0 28.8759
41 796.876 0 28.2979
43 705.098 0 26.5933
45 743.028 0 27.3698
47 595.777 0 24.4656
49 584.379 0 24.2441
51 492.97 0 22.2474
53 510.229 0 22.7049
55 459.972 0 21.4931
57 492.717 0 22.236
